Have,Generation,Allegiance,Year,Country/Region,Type,Name,Description,Repainted,Remolded
,G1,D,1988,Europe,Seacon,Seawing,Green/Grey/Black Manta Ray,No,No
,G1,D,1988,USA,Seacon,Seawing,Green/Grey/Black Manta Ray,No,No
,G1,D,1988,Europe,Seacon,Skalor,Green/Pink/Purple Coelacanth,No,No
,G1,D,1988,USA,Seacon,Skalor,Green/Pink/Purple Coelacanth,No,No
,G1,D,1988,Europe,Seacon,Snaptrap,Green/Pink/Purple/Black Sea Turtle,No,No
,G1,D,1988,USA,Seacon,Snaptrap,Green/Pink/Purple/Black Sea Turtle,No,No
,G1,D,1988,Europe,Seacon,Tentakil,Green/Pink/Purple/Black Squid,No,No
,G1,D,1988,Japan,Seacon,Tentakil,Green/Pink/Purple/Black Squid,No,No
,G1,D,1988,USA,Seacon,Tentakil,Green/Pink/Purple/Black Squid,No,No
,G1,D,1988,Japan,Seacon,Turtlar,Green/Pink/Purple/Black Sea Turtle,No,No
,G1,D,1986,Europe,Sharkticon,Gnaw,Violet/Grey/Blue Shark/Monster,No,No
,G1,D,1986,Japan,Sharkticon,Gnaw,Violet/Grey/Blue Shark/Monster,No,No
,G1,D,1986,USA,Sharkticon,Gnaw,Violet/Grey/Blue Shark/Monster,No,No
,G1,C,1989,Japan,Sixchanger,Great Shot,White/Blue Futuristic Jet/Car/Laser Pistol/Winged Rhinoceros/Tank,Yes,Yes
,G1,A,1988,Europe,Sixchanger,Quickswitch,Turquoise/Red/Grey/White Futuristic Jet/Drill Tank/Laser Pistol/Hovercraft/Puma,No,No
,G1,A,1988,USA,Sixchanger,Quickswitch,Turquoise/Red/Grey/White Futuristic Jet/Drill Tank/Laser Pistol/Hovercraft/Puma,No,No
,G1,C,1988,Japan,Sixchanger,Sixknight,White/Blue Futuristic Jet/Drill Tank/Laser Pistol/Hovercraft/Puma,Yes,No
,G1,D,1987,Europe,Sixchanger,Sixshot,White/Green Futuristic Jet/Futuristic Car/Laser Pistol/Flying Wolf/Futuristic Tank,No,No
,G1,D,1987,Japan,Sixchanger,Sixshot,White/Green Futuristic Jet/Futuristic Car/Laser Pistol/Flying Wolf/Futuristic Tank,No,No
,G1,D,1987,USA,Sixchanger,Sixshot,White/Green Futuristic Jet/Futuristic Car/Laser Pistol/Flying Wolf/Futuristic Tank,No,No
,G1,A,1988,Europe,Space Shuttle,Sky Lynx,White Space Shuttle (Bird) With Blue Cargo Carrier (Lynx),No,No
,G1,A,1986,USA,Space Shuttle,Sky Lynx,White Space Shuttle (Bird) With Blue Cargo Carrier (Lynx),No,No
,G1,A,1988,Europe,Sparkabot,Fizzle,Blue Formula 1 Racing Car,No,No
,G1,A,1988,USA,Sparkabot,Fizzle,Blue Formula 1 Racing Car,No,No
,G1,A,1988,Europe,Sparkabot,Guzzle,Grey/Silver/Yellow UK Challenger Main Battle Tank,No,No
,G1,A,1988,USA,Sparkabot,Guzzle,Grey/Silver/Yellow UK Challenger Main Battle Tank,No,No
,G1,C,1988,Japan,Sparkabot,Hardspark,Grey UK Challenger Main Battle Tank,No,No
,G1,C,1988,Japan,Sparkabot,Hotspark,Blue Formula 1 Racing Car,No,No
,G1,A,1988,Europe,Sparkabot,Sizzle,Black/Red Sports Car,No,No
,G1,A,1988,USA,Sparkabot,Sizzle,Black/Red Sports Car,No,No
,G1,C,1988,Japan,Sparkabot,Wildspark,Red Sports Car,No,No
,G1,A,1987,Europe,Spy,Punch-Counterpunch,Dark Blue/Yellow/Red Pontiac Fierro,No,No
,G1,C,1987,Japan,Spy,Punch-Counterpunch,Dark Blue/Yellow/Red Pontiac Fierro,No,No
,G1,A,1987,USA,Spy,Punch-Counterpunch,Dark Blue/Yellow/Red Pontiac Fierro,No,No
,G1,D,1986,Europe,Spy,Spectro,Black Camera Flashbulb,No,No
,G1,D,1986,Japan,Spy,Spectro,Black Camera Flashbulb,No,No
,G1,D,1986,USA,Spy,Spectro,Black Camera Flashbulb,No,No
,G1,D,1986,Europe,Spy,Spyglass,Black Camera Lens,No,No
,G1,D,1986,Japan,Spy,Spyglass,Black Camera Lens,No,No
,G1,D,1986,USA,Spy,Spyglass,Black Camera Lens,No,No
,G1,D,1986,Europe,Spy,Viewfinder,Grey Camera Shutterpiece,No,No
,G1,D,1986,Japan,Spy,Viewfinder,Grey Camera Shutterpiece,No,No
,G1,D,1986,USA,Spy,Viewfinder,Grey Camera Shutterpiece,No,No
,G1,D,1986,Europe,Stunticon,Breakdown,White Lamborghini Countach,No,No
,G1,D,1986,Japan,Stunticon,Breakdown,White Lamborghini Countach,No,No
,G1,D,1986,USA,Stunticon,Breakdown,White Lamborghini Countach,No,No
,G1,D,1986,Europe,Stunticon,Dead End,Red Porsche 928,No,No
,G1,D,1986,Japan,Stunticon,Dead End,Red Porsche 928,No,No
,G1,D,1986,USA,Stunticon,Dead End,Red Porsche 928,No,No
,G1,D,1986,Europe,Stunticon,Drag Strip,Yellow Tyrrell P34 Six-Wheeler F-1 Racer,No,No
,G1,D,1986,Japan,Stunticon,Drag Strip,Yellow Tyrrell P34 Six-Wheeler F-1 Racer,No,No
,G1,D,1986,USA,Stunticon,Drag Strip,Yellow Tyrrell P34 Six-Wheeler F-1 Racer,No,No
,G1,D,1986,Europe,Stunticon,Motormaster,Grey Tractor Trailer,No,No
,G1,D,1986,Japan,Stunticon,Motormaster,Grey Tractor Trailer,No,No
,G1,D,1986,USA,Stunticon,Motormaster,Grey Tractor Trailer,No,No
,G1,D,1986,Europe,Stunticon,Wildrider,Grey Ferrari 308GTB,No,No
,G1,D,1986,Japan,Stunticon,Wildrider,Grey Ferrari 308GTB,No,No
,G1,D,1986,USA,Stunticon,Wildrider,Grey Ferrari 308GTB,No,No
,G1,C,1987,Japan,Targetmaster,Artfire,Red/White Fire Truck,Yes,Yes
,G1,C,1987,Japan,Targetmaster,Blanker,Red/Blue Futuristic Car,No,No
,G1,A,1987,Europe,Targetmaster,Blurr,Blue Futuristic Car,No,Yes
,G1,A,1987,USA,Targetmaster,Blurr,Blue Futuristic Car,No,Yes
,G1,A,1987,Europe,Targetmaster,Crosshairs,Blue/Red Futuristic Truck,No,No
,G1,C,1987,Japan,Targetmaster,Crosshairs,Blue/Red Futuristic Truck,No,No
,G1,A,1987,USA,Targetmaster,Crosshairs,Blue/Red Futuristic Truck,No,No
,G1,D,1987,Europe,Targetmaster,Cyclonus,Purple/Grey Futuristic Jet,No,Yes
,G1,D,1987,USA,Targetmaster,Cyclonus,Purple/Grey Futuristic Jet,No,Yes
,G1,A,1987,Europe,Targetmaster,Hot Rod,Red/Orange/Yellow Futuristic Car,No,Yes
,G1,A,1987,USA,Targetmaster,Hot Rod,Red/Orange/Yellow Futuristic Car,No,Yes
,G1,A,1987,Europe,Targetmaster,Kup,Blue Futuristic Truck,No,Yes
,G1,A,1987,USA,Targetmaster,Kup,Blue Futuristic Truck,No,Yes
,G1,A,1988,Europe,Targetmaster,Landfill,Brown Dump Truck,No,No
,G1,A,1988,USA,Targetmaster,Landfill,Brown Dump Truck,No,No
,G1,D,1987,Europe,Targetmaster,Misfire,Red/Grey Futuristic Jet,No,No
,G1,D,1987,Japan,Targetmaster,Misfire,Red/Grey Futuristic Jet,No,No
,G1,D,1987,USA,Targetmaster,Misfire,Red/Grey Futuristic Jet,No,No
,G1,D,1988,Europe,Targetmaster,Needlenose,Grey Dassault Mirage 2000 Jet,No,No
,G1,D,1988,USA,Targetmaster,Needlenose,Grey Dassault Mirage 2000 Jet,No,No
,G1,A,1987,Europe,Targetmaster,Pointblank,Red/Blue Futuristic Car,No,No
,G1,A,1987,USA,Targetmaster,Pointblank,Red/Blue Futuristic Car,No,No
,G1,D,1988,Europe,Targetmaster,Quake,Red Leopard 2 Tank,No,No
,G1,D,1988,USA,Targetmaster,Quake,Red Leopard 2 Tank,No,No
,G1,A,1988,Europe,Targetmaster,Quickmix,Red Cement Mixer,No,No
,G1,A,1988,USA,Targetmaster,Quickmix,Red Cement Mixer,No,No
,G1,A,1988,Europe,Targetmaster,Scoop,Orange Payloader,No,No
,G1,A,1988,USA,Targetmaster,Scoop,Orange Payloader,No,No
,G1,D,1987,Europe,Targetmaster,Scourge,Grey/Blue Hovercraft,No,Yes
,G1,D,1987,USA,Targetmaster,Scourge,Grey/Blue Hovercraft,No,Yes
,G1,D,1987,Europe,Targetmaster,Slugslinger,Blue/Grey Futuristic Jet,No,No
,G1,D,1987,Japan,Targetmaster,Slugslinger,Blue/Grey Futuristic Jet,No,No
,G1,D,1987,USA,Targetmaster,Slugslinger,Blue/Grey Futuristic Jet,No,No
,G1,D,1988,Europe,Targetmaster,Spinister,Blue/Purple Apache Helicopter,No,No
,G1,D,1988,USA,Targetmaster,Spinister,Blue/Purple Apache Helicopter,No,No
,G1,C,1987,Japan,Targetmaster,Stepper,Black/White/Gold Porsche,Yes,Yes
,G1,A,1987,Europe,Targetmaster,Sureshot,Yellow/Orange Dune Buggy,No,No
,G1,C,1987,Japan,Targetmaster,Sureshot,Yellow/Orange Dune Buggy,No,No
,G1,A,1987,USA,Targetmaster,Sureshot,Yellow/Orange Dune Buggy,No,No
,G1,D,1987,Europe,Targetmaster,Triggerhappy,Blue/White Futuristic Jet,No,No
,G1,D,1987,Japan,Targetmaster,Triggerhappy,Blue/White Futuristic Jet,No,No
,G1,D,1987,USA,Targetmaster,Triggerhappy,Blue/White Futuristic Jet,No,No
,G1,D,1987,Europe,Targetmaster Partner,Aimless,Blue/Silver Targetmaster Figure,No,No
,G1,D,1987,Japan,Targetmaster Partner,Aimless,Blue/Silver Targetmaster Figure,No,No
,G1,D,1987,USA,Targetmaster Partner,Aimless,Blue/Silver Targetmaster Figure,No,No
,G1,D,1987,Europe,Targetmaster Partner,Blowpipe,Blue/Silver Targetmaster Figure,No,No
,G1,D,1987,Japan,Targetmaster Partner,Blowpipe,Blue/Silver Targetmaster Figure,No,No
,G1,D,1987,USA,Targetmaster Partner,Blowpipe,Blue/Silver Targetmaster Figure,No,No
,G1,A,1988,Europe,Targetmaster Partner,Boomer,Blue Targetmaster Figure,No,No
,G1,A,1988,USA,Targetmaster Partner,Boomer,Blue Targetmaster Figure,No,No
,G1,D,1987,Europe,Targetmaster Partner,Caliburst,Blue/Silver Targetmaster Figure,No,No
,G1,D,1987,Japan,Targetmaster Partner,Caliburst,Blue/Silver Targetmaster Figure,No,No
,G1,D,1987,USA,Targetmaster Partner,Caliburst,Blue/Silver Targetmaster Figure,No,No
,G1,A,1987,Europe,Targetmaster Partner,Firebolt,Black/Light Grey Targetmaster Figure,No,No
,G1,A,1987,USA,Targetmaster Partner,Firebolt,Black/Light Grey Targetmaster Figure,No,No
,G1,A,1988,Europe,Targetmaster Partner,Flintlock,Blue Targetmaster Figure,No,No
,G1,A,1988,USA,Targetmaster Partner,Flintlock,Blue Targetmaster Figure,No,No
,G1,D,1987,Europe,Targetmaster Partner,Fracus,Black/Silver Targetmaster Figure,No,No
,G1,D,1987,USA,Targetmaster Partner,Fracus,Black/Silver Targetmaster Figure,No,No
,G1,D,1988,Europe,Targetmaster Partner,Haisplitter,Purple Targetmaster Figure,No,No
,G1,D,1988,USA,Targetmaster Partner,Haisplitter,Purple Targetmaster Figure,No,No
,G1,A,1987,Europe,Targetmaster Partner,Haywire,Black/Light Grey Targetmaster Figure,No,No
,G1,A,1987,USA,Targetmaster Partner,Haywire,Black/Light Grey Targetmaster Figure,No,No
,G1,D,1988,Europe,Targetmaster Partner,Heater,Black Targetmaster Figure,No,No
,G1,D,1988,USA,Targetmaster Partner,Heater,Black Targetmaster Figure,No,No
,G1,A,1988,Europe,Targetmaster Partner,Holepunch,Blue Targetmaster Figure,No,No
,G1,A,1988,USA,Targetmaster Partner,Holepunch,Blue Targetmaster Figure,No,No
,G1,C,1987,Japan,Targetmaster Partner,Nebulon,Black/Grey Targetmaster Figure,Yes,No
,G1,D,1987,Europe,Targetmaster Partner,Nightstick,Black/Silver Targetmaster Figure,No,No
,G1,C,1987,Japan,Targetmaster Partner,Nightstick,Black/Grey Targetmaster Figure,Yes,No
,G1,D,1987,USA,Targetmaster Partner,Nightstick,Black/Silver Targetmaster Figure,No,No
,G1,A,1987,Europe,Targetmaster Partner,Peacemaker,Red/Dark Grey Targetmaster Figure,No,No
,G1,C,1987,Japan,Targetmaster Partner,Peacemaker,Red/Dark Grey Targetmaster Figure,No,No
,G1,A,1987,USA,Targetmaster Partner,Peacemaker,Red/Dark Grey Targetmaster Figure,No,No
,G1,A,1987,Europe,Targetmaster Partner,Pinpointer,Red/Dark Grey Targetmaster Figure,No,No
,G1,C,1987,Japan,Targetmaster Partner,Pinpointer,Red/Dark Grey Targetmaster Figure,No,No
,G1,A,1987,USA,Targetmaster Partner,Pinpointer,Red/Dark Grey Targetmaster Figure,No,No
,G1,A,1987,Europe,Targetmaster Partner,Recoil,Black/Light Grey Targetmaster Figure,No,No
,G1,A,1987,USA,Targetmaster Partner,Recoil,Black/Light Grey Targetmaster Figure,No,No
,G1,A,1988,Europe,Targetmaster Partner,Ricochet,Yellow Targetmaster Figure,No,No
,G1,A,1988,USA,Targetmaster Partner,Ricochet,Yellow Targetmaster Figure,No,No
,G1,A,1988,Europe,Targetmaster Partner,Silencer,Yellow Targetmaster Figure,No,No
,G1,A,1988,USA,Targetmaster Partner,Silencer,Yellow Targetmaster Figure,No,No
,G1,D,1988,Europe,Targetmaster Partner,Singe,Black Targetmaster Figure,No,No
,G1,D,1988,USA,Targetmaster Partner,Singe,Black Targetmaster Figure,No,No
,G1,A,1987,Europe,Targetmaster Partner,Spoilsport,Red/Dark Grey Targetmaster Figure,No,No
,G1,C,1987,Japan,Targetmaster Partner,Spoilsport,Red/Dark Grey Targetmaster Figure,No,No
,G1,A,1987,USA,Targetmaster Partner,Spoilsport,Red/Dark Grey Targetmaster Figure,No,No
,G1,D,1988,Europe,Targetmaster Partner,Sunbeam,Purple Targetmaster Figure,No,No
,G1,D,1988,USA,Targetmaster Partner,Sunbeam,Purple Targetmaster Figure,No,No
,G1,D,1988,Europe,Targetmaster Partner,Tiptop,Purple Targetmaster Figure,No,No
,G1,D,1988,USA,Targetmaster Partner,Tiptop,Purple Targetmaster Figure,No,No
,G1,A,1988,Europe,Targetmaster Partner,Tracer,Yellow Targetmaster Figure,No,No
,G1,A,1988,USA,Targetmaster Partner,Tracer,Yellow Targetmaster Figure,No,No
,G1,D,1988,Europe,Targetmaster Partner,Zigzag,Black Targetmaster Figure,No,No
,G1,D,1988,USA,Targetmaster Partner,Zigzag,Black Targetmaster Figure,No,No
,G1,A,1987,Europe,Technobot,Afterburner,Brown/White Futuristic Motorcycle,No,No
,G1,C,1987,Japan,Technobot,Afterburner,Brown/White Futuristic Motorcycle,No,No
,G1,A,1987,USA,Technobot,Afterburner,Brown/White Futuristic Motorcycle,No,No
,G1,A,1987,Europe,Technobot,Lightspeed,Red/White Futuristic Car,No,No
,G1,C,1987,Japan,Technobot,Lightspeed,Red/White Futuristic Car,No,No
,G1,A,1987,USA,Technobot,Lightspeed,Red/White Futuristic Car,No,No
,G1,A,1987,Europe,Technobot,Nosecone,Orange/White Futuristic Drill Tank,No,No
,G1,C,1987,Japan,Technobot,Nosecone,Orange/White Futuristic Drill Tank,No,No
,G1,A,1987,USA,Technobot,Nosecone,Orange/White Futuristic Drill Tank,No,No
,G1,A,1987,Europe,Technobot,Scattershot,Red/White/Brown Futuristic Jet/Gun Emplacement,No,No
,G1,C,1987,Japan,Technobot,Scattershot,Red/White/Brown Futuristic Jet/Gun Emplacement,No,No
,G1,A,1987,USA,Technobot,Scattershot,Red/White/Brown Futuristic Jet/Gun Emplacement,No,No
,G1,A,1987,Europe,Technobot,Strafe,Orange/Red/White Futuristic Jet,No,No
,G1,C,1987,Japan,Technobot,Strafe,Orange/Red/White Futuristic Jet,No,No
,G1,A,1987,USA,Technobot,Strafe,Orange/Red/White Futuristic Jet,No,No
,G1,D,1987,Europe,Terrorcon,Blot,Blue/Purple Monster,No,No
,G1,D,1987,USA,Terrorcon,Blot,Blue/Purple Monster,No,No
,G1,D,1987,Japan,Terrorcon,Boot,Blue/Purple Monster,No,No
,G1,D,1987,Europe,Terrorcon,Cutthroat,Orange/Green Bird Monster,No,No
,G1,D,1987,Japan,Terrorcon,Cutthroat,Orange/Green Bird Monster,No,No
,G1,D,1987,USA,Terrorcon,Cutthroat,Orange/Green Bird Monster,No,No
,G1,D,1987,Europe,Terrorcon,Hun-Grrr,Grey/Purple Two-Headed Dragon,No,No
,G1,D,1987,USA,Terrorcon,Hun-Grrr,Grey/Purple Two-Headed Dragon,No,No
,G1,D,1987,Japan,Terrorcon,Hun-Gruu,Grey/Purple Two-Headed Dragon,No,No
,G1,D,1987,Europe,Terrorcon,Rippersnapper,Grey/Blue Land-Shark Monster,No,No
,G1,D,1987,Japan,Terrorcon,Rippersnapper,Grey/Blue Land-Shark Monster,No,No
,G1,D,1987,USA,Terrorcon,Rippersnapper,Grey/Blue Land-Shark Monster,No,No
,G1,D,1987,Europe,Terrorcon,Sinnertwin,Olive/Yellow Two-Headed Dragon,No,No
,G1,D,1987,Japan,Terrorcon,Sinnertwin,Olive/Yellow Two-Headed Dragon,No,No
,G1,D,1987,USA,Terrorcon,Sinnertwin,Olive/Yellow Two-Headed Dragon,No,No
,G1,A,1987,Europe,Throttlebot,Chase,Red Ferrari,No,No
,G1,C,1987,Japan,Throttlebot,Chase,Red Ferrari,No,No
,G1,A,1987,USA,Throttlebot,Chase,Red Ferrari,No,No
,G1,A,1987,Europe,Throttlebot,Freeway,Blue Corvette,No,No
,G1,A,1987,USA,Throttlebot,Freeway,Blue Corvette,No,No
,G1,C,1987,Japan,Throttlebot,Goldback,Gold Volkeswagen Beetle,No,No
,G1,A,1987,Europe,Throttlebot,Goldbug,Gold Volkeswagen Beetle,No,No
,G1,A,1987,USA,Throttlebot,Goldbug,Gold Volkeswagen Beetle,No,No
,G1,C,1987,Japan,Throttlebot,Looklight,White Ford RS200,No,No
,G1,A,1987,Europe,Throttlebot,Rollbar,Green Jeep CR-1,No,No
,G1,C,1987,Japan,Throttlebot,Rollbar,Green Jeep CR-1,No,No
,G1,A,1987,USA,Throttlebot,Rollbar,Green Jeep CR-1,No,No
,G1,C,1987,Japan,Throttlebot,Runway,Blue Corvette,No,No
,G1,A,1987,Europe,Throttlebot,Searchlight,White Ford RS200,No,No
,G1,A,1987,USA,Throttlebot,Searchlight,White Ford RS200,No,No
,G1,A,1987,Europe,Throttlebot,Wideload,Orange dump truck,No,No
,G1,C,1987,Japan,Throttlebot,Wideload,Orange dump truck,No,No
,G1,A,1987,USA,Throttlebot,Wideload,Orange dump truck,No,No
,G1,C,1987,Japan,Trainbot,Getsuei,Blue EF 65 Electric Locomotive ,No,No
,G1,C,1990,Japan,Trainbot,Getsuei,Blue EF 65 Electric Locomotive ,No,No
,G1,C,1987,Japan,Trainbot,Kaen,Grey/Orange DE 10 Diesel Locomotive,No,No
,G1,C,1990,Japan,Trainbot,Kaen,Grey/Orange DE 10 Diesel Locomotive,No,No
,G1,C,1987,Japan,Trainbot,Seizan,Cream/Red Limited Express Series 485-1000,No,No
,G1,C,1990,Japan,Trainbot,Seizan,Cream/Red Limited Express Series 485-1000,No,No
,G1,C,1987,Japan,Trainbot,Shouki,White/Blue Series 0 Tokaido Bullet Train,No,No
,G1,C,1990,Japan,Trainbot,Shouki,White/Blue Series 0 Tokaido Bullet Train,No,No
,G1,C,1987,Japan,Trainbot,Suiken,Green/Orange 153 Express,No,No
,G1,C,1990,Japan,Trainbot,Suiken,Green/Orange 153 Express,No,No
,G1,C,1987,Japan,Trainbot,Yukikaze,White/Grey Series 200 Tohoku-Joetsu Bullet Train,No,No
,G1,C,1990,Japan,Trainbot,Yukikaze,White/Grey Series 200 Tohoku-Joetsu Bullet Train,No,No
,G1,D,1992,Europe,Trakkon,Calcar,Pink Cabriolet Car,No,No
,G1,D,1992,Europe,Trakkon,Fearswoop,Yellow Jet,No,No
,G1,A,1988,Europe,Triggerbot,Backstreet,Orange Porsche Racer,No,No
,G1,A,1988,USA,Triggerbot,Backstreet,Orange Porsche Racer,No,No
,G1,A,1988,Europe,Triggerbot,Dogfight,Blue Grumman X-29 Jet,No,No
,G1,A,1988,USA,Triggerbot,Dogfight,Blue Grumman X-29 Jet,No,No
,G1,A,1988,Europe,Triggerbot,Override,Red/Blue Motorcycle,No,No
,G1,A,1988,USA,Triggerbot,Override,Red/Blue Motorcycle,No,No
,G1,D,1988,Europe,Triggercon,Crankcase,Dark Blue/White 4 X 4,No,No
,G1,D,1988,USA,Triggercon,Crankcase,Dark Blue/White 4 X 4,No,No
,G1,D,1988,Europe,Triggercon,Ruckus,White/Blue Dune Buggy,No,No
,G1,D,1988,USA,Triggercon,Ruckus,White/Blue Dune Buggy,No,No
,G1,D,1988,Europe,Triggercon,Windsweeper,Brown B-1B Lancer Jet,No,No
,G1,D,1988,USA,Triggercon,Windsweeper,Brown B-1B Lancer Jet,No,No
,G1,D,1985,Europe,Triplechanger,Astrotrain,Purple/Black/White Space Shuttle/D62 Steam Locomotive,No,No
,G1,D,1985,Japan,Triplechanger,Astrotrain,White/Black Space Shuttle/C62 Steam Locomotive,No,No
,G1,D,1985,Japan,Triplechanger,Astrotrain,Purple/Black/White Space Shuttle/D62 Steam Locomotive,No,No
,G1,D,1985,USA,Triplechanger,Astrotrain,Purple/Black/White Space Shuttle/D62 Steam Locomotive,No,No
,G1,D,1985,Europe,Triplechanger,Blitzwing,Purple/Beige MiG-25 Foxbat Jet/Mitsubishi Type 74 Main Battle Tank,No,No
,G1,D,1985,Japan,Triplechanger,Blitzwing,Purple/Beige MiG-25 Foxbat Jet/Mitsubishi Type 74 Main Battle Tank,No,No
,G1,D,1985,USA,Triplechanger,Blitzwing,Purple/Beige MiG-25 Foxbat Jet/Mitsubishi Type 74 Main Battle Tank,No,No
,G1,A,1986,Europe,Triplechanger,Broadside,Grey Jet/Aircraft Carrier,No,No
,G1,C,1986,Japan,Triplechanger,Broadside,Grey Jet/Aircraft Carrier,No,No
,G1,A,1986,USA,Triplechanger,Broadside,Grey Jet/Aircraft Carrier,No,No
,G1,D,1986,Europe,Triplechanger,Octane,White Tanker Truck/Jumbo Jet,No,No
,G1,D,1986,Japan,Triplechanger,Octane,White Tanker Truck/Jumbo Jet,No,No
,G1,D,1986,USA,Triplechanger,Octane,White Tanker Truck/Jumbo Jet,No,No
,G1,A,1986,Europe,Triplechanger,Sandstorm,Orange Dune Buggy/Helicopter,No,No
,G1,C,1986,Japan,Triplechanger,Sandstorm,Orange Dune Buggy/Helicopter,No,No
,G1,A,1986,USA,Triplechanger,Sandstorm,Orange Dune Buggy/Helicopter,No,No
,G1,A,1986,Europe,Triplechanger,Springer,Green Helicopter/Futuristic Car,No,No
,G1,A,1986,USA,Triplechanger,Springer,Green Helicopter/Futuristic Car,No,No
,G1,C,1986,Japan,Triplechanger,Sprung,Green Helicopter/Futuristic Car,No,No
,G1,A,1992,Europe,Turbomaster,Boss,"Blue ""Batmobile"" Car",No,No
,G1,C,1993,Japan,Turbomaster,Checkerroad,White Sports Car,No,No
,G1,C,1993,Japan,Turbomaster,Fireroad,Yellow Pickup Truck,No,No
,G1,A,1992,Europe,Turbomaster,Flash,Red/Blue Car,No,No
,G1,A,1992,Europe,Turbomaster,Hurricane,White Sports Car,No,No
,G1,C,1993,Japan,Turbomaster,Machroad,"Blue ""Batmobile"" Car",No,No
,G1,A,1992,Europe,Turbomaster,Rotorstorm,Blue Helicopter,No,No
,G1,A,1992,Europe,Turbomaster,Scorch,Yellow Pickup Truck,No,No
,G1,C,1993,Japan,Turbomaster,Spinroad,Red/Blue Car,No,No
,G1,A,1992,Europe,Turbomaster,Thunderclash,White/Red/Blue Tractor/Trailer With Battle Platform,No,No
,G1,C,1992,Japan,Turbomaster,Thunderclash,White/Red/Blue Tractor/Trailer With Battle Platform,No,No
,G1 Rerelease,C,2001,Japan,Car,Alert,,Yes,Yes
,G1 Rerelease,C,2003,Japan,Car,Alert (New Years),,Yes,Yes
,G1 Rerelease,C,2003,Japan,Car,Clamp Down,,Yes,Yes
,G1 Rerelease,C,2002,Japan,Car,Crosscut,,Yes,No
,G1 Rerelease,C,2003,Japan,Car,Deep Cover,,Yes,No
,G1 Rerelease,C,2004,Japan,Car,Detritus,,Yes,No
,G1 Rerelease,C,2001,Japan,Car,Hoist,,Yes,Yes
,G1 Rerelease,C,2001,Japan,Car,Hot Rodimus,,No,No
,G1 Rerelease,C,2001,Japan,Car,Hot Rodimus (Black),,Yes,No
,G1 Rerelease,C,2001,Japan,Car,Hot Rodimus (Crystal),,Yes,No
,G1 Rerelease,C,2004,Japan,Car,Hound,,No,No
,G1 Rerelease,C,2003,Japan,Car,Inferno,,No,No
,G1 Rerelease,C,2001,Japan,Car,Inferno,,No,No
,G1 Rerelease,C,2001,Japan,Car,Ironhide,,No,No
,G1 Rerelease,C,2003,Japan,Car,Lambor,,No,No
,G1 Rerelease,C,2003,Japan,Car,Lambor,,No,No
,G1 Rerelease,C,2003,Japan,Car,Lambor (New Years),,No,No
,G1 Rerelease,C,2002,Japan,Car,Meister,,No,No
,G1 Rerelease,C,2002,Japan,Car,Meister (Gold),,Yes,No
,G1 Rerelease,C,2002,Japan,Car,Prowl,,No,No
,G1 Rerelease,C,2001,Japan,Car,Ratchet,,Yes,No
,G1 Rerelease,C,2003,Japan,Car,Road Hauler,,Yes,No
,G1 Rerelease,C,2002,Japan,Car,Roadrage,,Yes,No
,G1 Rerelease,C,2002,Japan,Car,Skids,,No,No
,G1 Rerelease,C,2003,Japan,Car,Smokescreen,,No,No
,G1 Rerelease,C,2002,Japan,Car,Streak (Anime),,Yes,No
,G1 Rerelease,C,2003,Japan,Car,Streak (Silver),,Yes,No
,G1 Rerelease,C,2003,Japan,Car,Tigertrack,,Yes,No
,G1 Rerelease,C,2002,Japan,Car,Tracks,,No,No
,G1 Rerelease,C,2002,Japan,Car,Tracks (Black),,Yes,No
,G1 Rerelease,C,2001,Japan,Car,Trailbreaker,,No,No
,G1 Rerelease,D,2005,Japan,Cassette,Buzzsaw,,Yes,Yes
,G1 Rerelease,D,2003,Japan,Cassette,Condor,,No,No
,G1 Rerelease,C,2006,USA,Cassette,Flip Sides,,Yes,No
,G1 Rerelease,C,2005,Japan,Cassette,Garboil,,Yes,No
,G1 Rerelease,C,2005,Japan,Cassette,Howlback,,Yes,No
,G1 Rerelease,D,2005,Japan,Cassette,Jaguar,,No,No
,G1 Rerelease,D,2006,Japan,City Commander,Galvatron,,Yes,Yes
,G1 Rerelease,D,2006,Japan,City Commander,Galvatron (Purple),,Yes,Yes
,G1 Rerelease,C,2000,Japan,City Commander,Ultra Magnus,,Yes,No
,G1 Rerelease,C,2001,Japan,City Commander,Ultra Magnus (Diaclone),,Yes,No
,G1 Rerelease,C,2001,Japan,City Commander,Ultra Magnus (Yellow),,Yes,No
,G1 Rerelease,D,2005,Japan,Communicator,Soundblaster,,Yes,Yes
,G1 Rerelease,D,2003,Japan,Communicator,Soundwave,,No,No
,G1 Rerelease,C,2006,Japan,Communicator,Twincast,,Yes,Yes
,G1 Rerelease,C,2001,Japan,Godmaster,Godbomber,Red/Blue/Grey Trailer/Armor/Robot,No,No
,G1 Rerelease,C,2002,Japan,Godmaster,Godbomber (Fire Guts),Orange Trailer/Armor/Robot,Yes,No
,G1 Rerelease,C,2001,Japan,Godmaster,Super Ginrai,Red Tractor Trailer/Base,Yes,Yes
,G1 Rerelease,C,2002,Japan,Godmaster,Super Ginrai (Fire Guts),,Yes,Yes
,G1 Rerelease,C,2001,Japan,Godmaster,Super Ginrai (Nucleon Quest),,Yes,Yes
,G1 Rerelease,C,2001,Japan,Godmaster Partner,Ginrai,,Yes,No
